Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-07-27,49.156,49.491,48.911,49.074,1167800,0.0,0.0
2018-07-30,48.993,49.107,48.576,48.813,1863400,0.0,0.0
2018-07-31,49.017,49.671,48.723,49.597,2144400,0.0,0.0
2018-08-01,48.846,49.074,48.437,48.797,2446200,0.0,0.0
2018-08-02,48.764,49.23,48.486,49.009,1386400,0.0,0.0
2018-08-03,49.131,49.826,48.788,49.769,1328100,0.0,0.0
2018-08-06,49.695,50.202,49.687,49.899,990300,0.0,0.0
2018-08-07,49.899,50.006,49.319,49.818,1104100,0.0,0.0
2018-08-08,49.613,49.948,49.409,49.785,942700,0.0,0.0
2018-08-09,49.809,50.03,49.589,49.94,982400,0.0,0.0
2018-08-10,50.071,50.479,49.989,50.112,1192400,0.0,0.0
2018-08-13,50.218,50.463,50.014,50.438,1617200,0.0,0.0
2018-08-14,50.291,50.765,50.267,50.479,1091600,0.0,0.0
2018-08-15,50.577,51.255,50.463,50.92,1294400,0.0,0.0
2018-08-16,50.879,51.459,50.724,51.451,1773600,0.0,0.0
2018-08-17,51.37,51.843,51.272,51.655,1020600,0.0,0.0
2018-08-20,51.713,51.892,51.386,51.557,871200,0.0,0.0
2018-08-21,51.525,51.525,51.1,51.304,954600,0.0,0.0
2018-08-22,51.394,51.525,50.716,50.937,1195800,0.0,0.0
2018-08-23,50.92,51.255,50.847,50.994,727800,0.0,0.0
2018-08-24,51.067,51.304,50.692,51.263,882800,0.0,0.0
2018-08-27,51.402,51.402,50.52,50.814,1023600,0.0,0.0
2018-08-28,50.757,50.839,50.389,50.512,1302400,0.0,0.0
2018-08-29,50.724,50.822,50.438,50.79,847600,0.0,0.0
2018-08-30,51.067,51.321,50.83,51.165,1356400,0.0,0.0
2018-08-31,51.1,51.329,50.724,50.994,1291900,0.0,0.0
2018-09-04,51.035,51.427,50.888,50.986,1314100,0.0,0.0
2018-09-05,51.027,51.827,51.002,51.77,953000,0.0,0.0
2018-09-06,51.704,52.154,51.525,51.876,1061600,0.0,0.0
2018-09-07,51.476,51.753,51.165,51.304,1187800,0.0,0.0
2018-09-10,51.394,51.901,51.288,51.704,1032400,0.0,0.0
2018-09-11,51.835,52.015,51.517,51.68,1048200,0.0,0.0
2018-09-12,51.655,52.072,51.582,51.631,1276100,0.0,0.0
2018-09-13,51.615,51.966,51.378,51.958,868600,0.0,0.0
2018-09-14,51.737,51.925,51.206,51.892,1120100,0.0,0.0
2018-09-17,51.925,52.121,51.631,52.088,984000,0.0,0.0
2018-09-18,51.966,52.178,51.745,51.982,807600,0.0,0.0
2018-09-19,51.95,51.95,50.381,50.667,1391900,0.0,0.0
2018-09-20,50.572,50.894,50.268,50.869,1265500,0.505,0.0
2018-09-21,50.704,51.445,50.507,51.19,2685800,0.0,0.0
2018-09-24,51.05,51.281,50.589,50.63,1131300,0.0,0.0
2018-09-25,50.622,50.688,49.757,49.971,1484400,0.0,0.0
2018-09-26,50.161,50.317,49.535,49.576,1511500,0.0,0.0
2018-09-27,49.741,50.235,49.601,49.872,1072400,0.0,0.0
2018-09-28,50.095,50.622,50.004,50.597,1697400,0.0,0.0
2018-10-01,50.457,50.729,50.301,50.663,922500,0.0,0.0
2018-10-02,50.712,51.322,50.712,51.19,1177700,0.0,0.0
2018-10-03,51.141,51.314,49.872,50.309,1473000,0.0,0.0
2018-10-04,50.251,50.877,49.914,50.679,906800,0.0,0.0
2018-10-05,50.679,51.561,50.679,51.388,1493800,0.0,0.0
2018-10-08,51.594,52.071,51.256,51.742,1316200,0.0,0.0
2018-10-09,51.849,52.376,51.651,52.178,1440800,0.0,0.0
2018-10-10,52.129,52.722,51.882,51.915,1841900,0.0,0.0
2018-10-11,52.203,52.327,50.655,50.795,2396200,0.0,0.0
2018-10-12,50.745,50.844,50.218,50.663,1660600,0.0,0.0
2018-10-15,50.647,51.025,50.474,50.539,1615900,0.0,0.0
2018-10-16,50.572,51.388,50.309,51.025,1769900,0.0,0.0
2018-10-17,51.116,51.767,51.058,51.462,1930500,0.0,0.0
2018-10-18,51.569,51.676,50.902,51.207,1654400,0.0,0.0
2018-10-19,51.347,52.475,51.256,52.154,1300100,0.0,0.0
2018-10-22,52.145,52.467,51.841,52.047,1147100,0.0,0.0
2018-10-23,52.17,52.549,51.758,52.129,1542000,0.0,0.0
2018-10-24,52.359,53.768,52.079,53.422,1483300,0.0,0.0
2018-10-25,52.985,53.059,52.154,52.434,1691200,0.0,0.0
2018-10-26,52.623,53.101,51.239,51.692,1627600,0.0,0.0
2018-10-29,51.915,52.722,51.775,52.648,1045800,0.0,0.0
2018-10-30,52.936,53.035,52.005,52.73,1459000,0.0,0.0
2018-10-31,52.458,52.623,51.692,52.096,1839100,0.0,0.0
2018-11-01,51.956,52.162,51.487,51.627,1583800,0.0,0.0
2018-11-02,52.351,52.73,50.704,51.215,2104500,0.0,0.0
2018-11-05,51.412,52.079,51.239,51.816,1459300,0.0,0.0
2018-11-06,51.857,52.31,51.767,52.269,733600,0.0,0.0
2018-11-07,52.508,53.084,52.294,53.018,1150000,0.0,0.0
2018-11-08,53.109,53.249,52.738,53.15,1317100,0.0,0.0
2018-11-09,53.035,53.941,53.018,53.644,1222300,0.0,0.0
2018-11-12,53.315,54.566,53.175,53.924,1042200,0.0,0.0
2018-11-13,54.039,54.319,53.554,54.163,1376800,0.0,0.0
2018-11-14,53.257,54.204,53.257,53.883,1609100,0.0,0.0
2018-11-15,53.743,54.525,53.101,54.517,2197100,0.0,0.0
2018-11-16,55.151,55.217,54.476,55.209,2033200,0.0,0.0
2018-11-19,55.159,55.555,54.921,55.489,2452500,0.0,0.0
2018-11-20,55.81,56.255,55.159,55.703,2193300,0.0,0.0
2018-11-21,55.448,55.538,54.55,54.698,1605200,0.0,0.0
2018-11-23,54.822,55.126,54.435,55.028,1142800,0.0,0.0
2018-11-26,55.102,55.308,54.608,55.011,1934800,0.0,0.0
2018-11-27,55.102,55.563,54.929,55.546,2282200,0.0,0.0
2018-11-28,55.629,55.777,55.192,55.53,1859400,0.0,0.0
2018-11-29,55.53,55.563,54.731,55.234,2004700,0.0,0.0
2018-11-30,55.415,56.321,55.209,56.279,3012100,0.0,0.0
2018-12-03,56.205,56.609,55.604,56.609,1955500,0.0,0.0
2018-12-04,56.798,57.506,56.675,56.782,2665400,0.0,0.0
2018-12-06,57.021,57.169,55.769,56.938,2344700,0.0,0.0
2018-12-07,56.971,57.416,56.518,57.202,1287600,0.0,0.0
2018-12-10,57.169,57.498,56.148,57.35,1809500,0.0,0.0
2018-12-11,57.515,57.926,57.004,57.786,1460900,0.0,0.0
2018-12-12,57.646,58.058,57.169,57.194,2220600,0.0,0.0
2018-12-13,57.251,58.034,57.251,57.836,1826100,0.0,0.0
2018-12-14,57.869,58.083,57.218,57.457,1784300,0.0,0.0
2018-12-17,57.652,57.76,55.545,55.786,2151400,0.505,0.0
2018-12-18,56.001,56.615,55.437,55.628,1838500,0.0,0.0
2018-12-19,55.877,56.557,55.321,55.819,1776900,0.0,0.0
2018-12-20,55.852,56.524,54.956,55.719,2050400,0.0,0.0
2018-12-21,55.47,57.063,55.139,55.139,3747000,0.0,0.0
2018-12-24,55.28,55.537,52.559,52.575,871300,0.0,0.0
2018-12-26,52.708,53.388,51.937,53.289,1157000,0.0,0.0
2018-12-27,53.305,53.737,52.517,53.737,2316600,0.0,0.0
2018-12-28,53.778,54.317,53.479,53.645,1095900,0.0,0.0
2018-12-31,53.629,53.961,53.081,53.952,1492100,0.0,0.0
2019-01-02,53.861,53.878,52.376,52.667,1493400,0.0,0.0
2019-01-03,52.716,53.255,52.426,52.633,1272100,0.0,0.0
2019-01-04,52.376,53.314,52.343,53.164,1365900,0.0,0.0
2019-01-07,52.899,53.479,52.708,53.032,1211200,0.0,0.0
2019-01-08,52.957,54.176,52.791,54.002,1479300,0.0,0.0
2019-01-09,53.77,54.276,53.562,53.712,1483900,0.0,0.0
2019-01-10,53.828,54.873,53.62,54.79,1660300,0.0,0.0
2019-01-11,54.724,54.956,54.276,54.74,1301400,0.0,0.0
2019-01-14,54.193,54.55,53.695,54.4,2219400,0.0,0.0
2019-01-15,54.168,55.504,54.168,55.089,1484400,0.0,0.0
2019-01-16,54.931,55.387,54.856,55.296,2177100,0.0,0.0
2019-01-17,55.346,55.943,55.18,55.81,1595500,0.0,0.0
2019-01-18,55.877,56.258,55.752,56.134,1556900,0.0,0.0
2019-01-22,56.242,56.657,55.429,55.985,1780900,0.0,0.0
2019-01-23,55.927,56.681,55.927,56.657,1284300,0.0,0.0
2019-01-24,56.839,56.881,56.209,56.789,1582100,0.0,0.0
2019-01-25,56.607,56.889,55.752,55.81,1236300,0.0,0.0
2019-01-28,55.927,56.126,55.313,55.669,1549000,0.0,0.0
2019-01-29,55.852,56.217,55.669,55.869,1490100,0.0,0.0
2019-01-30,55.528,56.209,55.47,56.059,1515900,0.0,0.0
2019-01-31,56.524,57.917,55.976,57.577,3903600,0.0,0.0
2019-02-01,57.577,57.685,56.723,57.353,1840400,0.0,0.0
2019-02-04,56.939,57.254,56.441,57.254,1790300,0.0,0.0
2019-02-05,57.279,57.619,56.939,57.494,1305900,0.0,0.0
2019-02-06,57.403,57.702,57.096,57.254,1109600,0.0,0.0
2019-02-07,57.304,58.083,57.03,58.083,1597200,0.0,0.0
2019-02-08,57.901,58.133,57.569,58.108,2071600,0.0,0.0
2019-02-11,57.826,58.473,57.81,58.191,1509100,0.0,0.0
2019-02-12,58.39,58.581,57.826,58.299,1252300,0.0,0.0
2019-02-13,58.117,58.282,57.776,58.117,1412400,0.0,0.0
2019-02-14,58.224,58.465,57.843,58.15,1735000,0.0,0.0
2019-02-15,58.349,58.573,57.967,58.233,1582000,0.0,0.0
2019-02-19,58.208,58.49,57.909,58.399,1472500,0.0,0.0
2019-02-20,58.307,58.49,58.083,58.291,2142500,0.0,0.0
2019-02-21,58.067,58.54,57.635,58.506,3050100,0.0,0.0
2019-02-22,58.067,58.523,57.884,58.316,2452900,0.0,0.0
2019-02-25,57.635,57.934,57.287,57.544,2706300,0.0,0.0
2019-02-26,57.652,57.868,57.171,57.785,2623000,0.0,0.0
2019-02-27,57.586,57.826,57.378,57.785,1333500,0.0,0.0
2019-02-28,57.785,58.158,57.428,57.909,2261400,0.0,0.0
2019-03-01,57.984,58.0,57.196,57.851,2684400,0.0,0.0
2019-03-04,58.424,58.424,57.304,57.655,2297300,0.535,0.0
2019-03-05,57.563,57.646,57.161,57.337,2024700,0.0,0.0
2019-03-06,57.487,57.864,57.178,57.738,1921100,0.0,0.0
2019-03-07,57.989,58.357,57.755,58.006,2173700,0.0,0.0
2019-03-08,58.19,58.415,57.763,58.248,1800600,0.0,0.0
2019-03-11,58.315,58.758,58.131,58.75,1904600,0.0,0.0
2019-03-12,58.967,59.143,58.633,58.942,1976600,0.0,0.0
2019-03-13,58.825,59.209,58.75,59.017,1385500,0.0,0.0
2019-03-14,59.143,59.577,58.833,59.285,1977800,0.0,0.0
2019-03-15,58.984,60.154,58.984,59.962,6916700,0.0,0.0
2019-03-18,59.853,59.987,59.301,59.569,2108000,0.0,0.0
2019-03-19,59.41,59.452,58.516,58.683,1690500,0.0,0.0
2019-03-20,59.067,59.26,58.516,58.7,2145900,0.0,0.0
2019-03-21,58.741,59.352,58.432,59.235,1386500,0.0,0.0
2019-03-22,59.51,60.313,59.368,59.928,1482700,0.0,0.0
2019-03-25,59.953,60.179,59.686,59.995,1579600,0.0,0.0
2019-03-26,60.162,60.405,59.803,60.146,1103800,0.0,0.0
2019-03-27,60.221,60.263,59.41,59.544,1511700,0.0,0.0
2019-03-28,59.661,59.795,58.549,58.8,1642600,0.0,0.0
2019-03-29,58.7,59.343,58.465,59.31,2487800,0.0,0.0
2019-04-01,59.301,59.327,58.516,59.084,2113300,0.0,0.0
2019-04-02,59.318,59.318,58.758,59.126,1440100,0.0,0.0
2019-04-03,58.566,59.176,58.507,58.942,1577500,0.0,0.0
2019-04-04,59.318,59.318,58.532,58.817,1576900,0.0,0.0
2019-04-05,58.374,59.452,57.755,59.418,1147300,0.0,0.0
2019-04-08,59.469,59.469,58.917,59.034,1506200,0.0,0.0
2019-04-09,59.059,59.218,58.867,59.168,1377200,0.0,0.0
2019-04-10,59.418,59.686,58.716,58.775,1438800,0.0,0.0
2019-04-11,58.407,59.168,58.407,59.017,1294600,0.0,0.0
2019-04-12,58.766,59.143,58.415,59.084,1181800,0.0,0.0
2019-04-15,59.076,59.435,59.0,59.168,1468000,0.0,0.0
2019-04-16,59.084,59.427,58.499,58.641,1429800,0.0,0.0
2019-04-17,58.624,58.934,58.424,58.691,1350200,0.0,0.0
2019-04-18,58.967,59.109,58.465,58.482,1518900,0.0,0.0
2019-04-22,58.415,58.741,58.332,58.507,1880600,0.0,0.0
2019-04-23,58.683,58.95,58.39,58.85,1983900,0.0,0.0
2019-04-24,58.85,59.418,58.85,59.235,1431700,0.0,0.0
2019-04-25,58.959,59.552,58.833,59.218,1663600,0.0,0.0
2019-04-26,59.761,60.004,59.31,59.368,1098100,0.0,0.0
2019-04-29,59.235,59.469,58.825,59.0,1076700,0.0,0.0
2019-04-30,59.092,59.92,58.934,59.903,1584900,0.0,0.0
2019-05-01,59.669,60.062,59.368,59.46,1644500,0.0,0.0
2019-05-02,60.321,60.605,59.678,59.786,2231900,0.0,0.0
2019-05-03,59.87,60.279,59.653,60.254,896500,0.0,0.0
2019-05-06,60.271,60.497,59.887,60.079,1008900,0.0,0.0
2019-05-07,61.174,61.249,59.544,59.778,1175000,0.0,0.0
2019-05-08,59.686,59.744,58.808,58.85,1284900,0.0,0.0
2019-05-09,58.934,59.251,58.566,58.892,984500,0.0,0.0
2019-05-10,58.9,59.995,58.783,59.987,874600,0.0,0.0
2019-05-13,59.878,61.082,59.586,61.015,1218600,0.0,0.0
2019-05-14,60.898,61.216,60.455,60.681,1377600,0.0,0.0
2019-05-15,60.748,61.057,60.53,60.689,1067100,0.0,0.0
2019-05-16,60.522,61.291,60.422,61.132,1098100,0.0,0.0
2019-05-17,60.689,61.692,60.631,61.467,1139900,0.0,0.0
2019-05-20,61.6,61.926,61.416,61.55,1074500,0.0,0.0
2019-05-21,61.542,61.993,61.341,61.642,1003500,0.0,0.0
2019-05-22,61.798,62.118,61.554,62.093,852600,0.535,0.0
2019-05-23,62.227,63.044,61.899,63.019,1855500,0.0,0.0
2019-05-24,63.086,63.516,62.935,63.052,889800,0.0,0.0
2019-05-28,63.212,63.356,62.311,62.421,1915500,0.0,0.0
2019-05-29,62.556,62.556,61.107,61.377,1387500,0.0,0.0
2019-05-30,61.419,61.865,61.284,61.613,860900,0.0,0.0
2019-05-31,61.124,62.311,61.048,62.177,5976900,0.0,0.0
2019-06-03,62.438,63.044,62.194,63.01,2791700,0.0,0.0
2019-06-04,63.019,63.019,61.352,62.64,3404000,0.0,0.0
2019-06-05,63.052,64.349,62.859,64.265,2306800,0.0,0.0
2019-06-06,64.332,65.124,64.223,64.711,1586900,0.0,0.0
2019-06-07,65.284,65.452,64.248,64.248,1328000,0.0,0.0
2019-06-10,64.097,64.248,63.457,64.012,1095900,0.0,0.0
2019-06-11,63.861,64.181,63.229,63.558,1292100,0.0,0.0
2019-06-12,63.861,64.501,63.861,64.425,849900,0.0,0.0
2019-06-13,64.551,64.669,64.071,64.56,1760200,0.0,0.0
2019-06-14,64.686,65.275,64.492,65.183,1409600,0.0,0.0
2019-06-17,65.208,65.318,64.231,64.417,1605700,0.0,0.0
2019-06-18,65.023,65.023,63.895,64.24,1494500,0.0,0.0
2019-06-19,63.987,65.2,63.869,64.981,1280900,0.0,0.0
2019-06-20,65.225,65.57,64.543,65.284,1764500,0.0,0.0
2019-06-21,65.082,65.368,64.686,65.174,3823500,0.0,0.0
2019-06-24,65.537,65.57,64.964,65.166,1353500,0.0,0.0
2019-06-25,65.242,65.435,64.602,64.821,1640700,0.0,0.0
2019-06-26,64.762,64.77,63.389,63.465,1942400,0.0,0.0
2019-06-27,64.004,64.004,63.314,63.499,1627300,0.0,0.0
2019-06-28,63.457,64.055,63.381,63.793,2590700,0.0,0.0
2019-07-01,63.793,63.802,62.96,63.709,1683700,0.0,0.0
2019-07-02,63.962,64.787,63.844,64.551,1546600,0.0,0.0
2019-07-03,64.753,65.377,64.753,64.939,703700,0.0,0.0
2019-07-05,64.358,64.964,63.735,64.829,1487700,0.0,0.0
2019-07-08,64.905,65.208,64.534,64.871,1876400,0.0,0.0
2019-07-09,64.753,64.905,64.349,64.804,1496700,0.0,0.0
2019-07-10,65.023,65.612,64.753,65.402,1334600,0.0,0.0
2019-07-11,65.444,65.755,65.073,65.73,1912300,0.0,0.0
2019-07-12,65.646,65.73,65.065,65.292,1868300,0.0,0.0
2019-07-15,65.174,65.621,64.922,65.469,1258000,0.0,0.0
2019-07-16,64.913,65.452,64.501,64.913,1811800,0.0,0.0
2019-07-17,65.377,65.595,65.073,65.141,2110500,0.0,0.0
2019-07-18,65.174,66.033,64.787,66.016,1428500,0.0,0.0
2019-07-19,65.781,66.126,64.619,64.644,1904000,0.0,0.0
2019-07-22,64.796,64.981,63.937,64.762,1117300,0.0,0.0
2019-07-23,64.812,64.812,64.206,64.627,1560800,0.0,0.0
2019-07-24,64.745,64.821,63.911,64.349,1797900,0.0,0.0
2019-07-25,64.349,64.577,63.684,64.164,1644000,0.0,0.0
2019-07-26,64.156,64.467,63.886,64.198,1571900,0.0,0.0
2019-07-29,64.45,64.804,64.147,64.678,1039000,0.0,0.0
2019-07-30,64.374,65.057,64.139,64.442,1540100,0.0,0.0
2019-07-31,64.299,64.694,63.516,63.878,1988100,0.0,0.0
2019-08-01,63.777,64.888,63.667,64.45,2484000,0.0,0.0
2019-08-02,64.61,65.469,64.24,64.585,1866500,0.0,0.0
2019-08-05,64.787,65.385,64.113,64.459,2481300,0.0,0.0
2019-08-06,64.366,65.402,63.558,65.208,1639000,0.0,0.0
2019-08-07,65.217,65.983,64.526,65.587,1672100,0.0,0.0
2019-08-08,65.579,66.261,65.006,66.025,1313900,0.0,0.0
2019-08-09,66.219,66.421,65.806,66.042,1155000,0.0,0.0
2019-08-12,66.21,66.244,65.292,65.469,1181900,0.0,0.0
2019-08-13,65.318,65.831,65.014,65.604,1393300,0.0,0.0
2019-08-14,65.84,65.974,64.762,64.972,1885000,0.0,0.0
2019-08-15,64.913,66.614,64.812,66.362,1595000,0.0,0.0
2019-08-16,66.404,66.589,65.974,66.219,1421800,0.0,0.0
2019-08-19,66.252,66.816,65.966,66.496,1338400,0.0,0.0
2019-08-20,66.724,66.791,66.244,66.606,1235100,0.0,0.0
2019-08-21,66.37,67.019,66.252,66.993,930000,0.0,0.0
2019-08-22,66.926,67.288,66.564,67.17,1408200,0.0,0.0
2019-08-23,67.389,67.507,66.395,66.665,1708600,0.0,0.0
2019-08-26,66.749,67.339,66.623,67.313,796400,0.0,0.0
2019-08-27,67.608,68.332,67.507,67.835,1339400,0.0,0.0
2019-08-28,68.08,68.315,67.12,67.608,1300700,0.0,0.0
2019-08-29,67.793,68.054,66.976,67.709,1243200,0.0,0.0
2019-08-30,67.827,67.978,67.372,67.473,1332900,0.0,0.0
2019-09-03,67.389,68.61,67.254,68.602,2007700,0.0,0.0
2019-09-04,69.974,69.974,68.896,69.46,1914400,0.0,0.0
2019-09-05,69.048,69.242,68.181,69.073,2208400,0.0,0.0
2019-09-06,69.14,69.435,68.997,69.343,1704800,0.0,0.0
2019-09-09,68.896,69.418,68.694,68.879,2888700,0.0,0.0
2019-09-10,68.728,68.955,68.164,68.938,2448500,0.0,0.0
2019-09-11,68.568,69.418,68.307,69.191,1692300,0.0,0.0
2019-09-12,69.595,70.075,69.393,69.772,1621600,0.0,0.0
2019-09-13,69.469,69.957,69.275,69.368,1717600,0.0,0.0
2019-09-16,69.553,69.553,69.199,69.418,1083000,0.0,0.0
2019-09-17,69.368,70.252,69.368,70.016,1654000,0.0,0.0
2019-09-18,70.235,70.404,69.705,70.201,1557900,0.0,0.0
2019-09-19,70.604,70.68,70.333,70.536,1918400,0.535,0.0
2019-09-20,70.596,70.867,70.265,70.562,3282200,0.0,0.0
2019-09-23,70.638,71.045,70.375,70.757,1273000,0.0,0.0
2019-09-24,71.036,71.892,70.841,71.748,1934000,0.0,0.0
2019-09-25,71.706,71.875,71.367,71.731,1255800,0.0,0.0
2019-09-26,71.926,72.468,71.748,72.257,1344800,0.0,0.0
2019-09-27,72.409,72.562,71.757,72.324,1420000,0.0,0.0
2019-09-30,72.46,72.824,72.189,72.435,2284600,0.0,0.0
2019-10-01,72.087,72.418,71.638,72.341,1257400,0.0,0.0
2019-10-02,72.358,72.452,71.333,71.545,2092800,0.0,0.0
2019-10-03,71.629,71.791,71.189,71.748,1829600,0.0,0.0
2019-10-04,71.858,72.638,71.68,72.553,1480000,0.0,0.0
2019-10-07,72.299,72.621,72.104,72.35,1430900,0.0,0.0
2019-10-08,72.384,72.528,71.901,71.909,1308700,0.0,0.0
2019-10-09,71.977,73.104,71.977,72.96,1818800,0.0,0.0
2019-10-10,72.579,72.85,71.884,72.494,1497000,0.0,0.0
2019-10-11,72.206,72.884,71.952,72.519,1148100,0.0,0.0
2019-10-14,72.706,72.782,71.799,71.833,847400,0.0,0.0
2019-10-15,71.943,72.155,71.011,71.265,1678700,0.0,0.0
2019-10-16,71.163,71.782,70.824,71.68,1474300,0.0,0.0
2019-10-17,71.646,72.316,71.587,72.138,1065700,0.0,0.0
2019-10-18,71.968,72.68,71.655,72.545,1250300,0.0,0.0
2019-10-21,72.587,73.045,72.307,73.002,1569700,0.0,0.0
2019-10-22,73.189,73.341,72.604,72.765,946500,0.0,0.0
2019-10-23,72.926,73.087,72.468,72.935,1245400,0.0,0.0
2019-10-24,72.901,73.333,72.774,73.053,804000,0.0,0.0
2019-10-25,73.163,73.35,72.206,72.299,1417000,0.0,0.0
2019-10-28,71.884,72.163,70.833,71.062,1370000,0.0,0.0
2019-10-29,70.104,70.443,69.672,70.257,2104300,0.0,0.0
2019-10-30,70.409,71.002,70.07,70.545,2185000,0.0,0.0
2019-10-31,70.672,71.231,70.307,70.968,1556800,0.0,0.0
2019-11-01,71.053,71.172,70.079,70.163,1556100,0.0,0.0
2019-11-04,70.011,70.112,68.646,69.002,1574200,0.0,0.0
2019-11-05,68.689,69.223,68.248,68.714,2167600,0.0,0.0
2019-11-06,68.723,69.172,68.375,68.977,1906100,0.0,0.0
2019-11-07,68.375,68.74,66.714,67.282,2050800,0.0,0.0
2019-11-08,67.053,67.46,66.595,67.299,1324600,0.0,0.0
2019-11-11,67.273,67.417,66.884,67.197,1442800,0.0,0.0
2019-11-12,67.18,67.401,66.867,67.112,1413700,0.0,0.0
2019-11-13,67.401,68.587,67.197,68.57,1809800,0.0,0.0
2019-11-14,68.782,68.799,68.333,68.477,2512000,0.0,0.0
2019-11-15,68.629,69.011,68.282,68.875,2237800,0.0,0.0
2019-11-18,69.214,70.248,69.146,69.621,2413700,0.0,0.0
2019-11-19,69.392,70.036,69.095,69.663,1794200,0.0,0.0
2019-11-20,69.799,70.443,69.519,69.918,2149500,0.0,0.0
2019-11-21,69.909,70.206,68.85,69.68,2851000,0.0,0.0
2019-11-22,69.74,70.028,69.121,69.689,2143500,0.0,0.0
2019-11-25,69.706,69.977,69.35,69.621,1767500,0.0,0.0
2019-11-26,69.536,70.282,69.485,70.104,3303400,0.0,0.0
2019-11-27,70.29,70.375,69.96,70.257,2256300,0.0,0.0
2019-11-29,70.443,70.757,69.951,70.036,863400,0.0,0.0
2019-12-02,69.765,69.977,69.29,69.511,2328600,0.0,0.0
2019-12-03,69.782,69.96,69.189,69.519,1652300,0.0,0.0
2019-12-04,69.443,70.409,69.29,70.358,2277300,0.0,0.0
2019-12-05,70.155,70.257,69.468,69.629,2420300,0.0,0.0
2019-12-06,69.409,69.757,68.731,68.816,2100700,0.0,0.0
2019-12-09,68.867,68.875,68.011,68.409,2030600,0.0,0.0
2019-12-10,68.443,68.782,68.333,68.629,1127800,0.0,0.0
2019-12-11,68.579,69.07,68.206,68.943,1561900,0.0,0.0
2019-12-12,68.909,69.087,68.426,68.519,1066300,0.0,0.0
2019-12-13,68.519,69.053,68.011,68.934,1001300,0.0,0.0
2019-12-16,69.053,69.536,68.807,69.536,1439100,0.0,0.0
2019-12-17,69.672,70.316,69.545,70.172,1037400,0.0,0.0
2019-12-18,70.528,70.943,70.112,70.841,3030900,0.0,0.0
2019-12-19,70.863,71.571,70.76,71.46,2311600,0.535,0.0
2019-12-20,71.63,72.782,71.502,72.151,4670700,0.0,0.0
2019-12-23,72.244,72.347,71.05,71.417,1920800,0.0,0.0
2019-12-24,71.383,71.716,71.016,71.613,494500,0.0,0.0
2019-12-26,71.681,71.937,71.289,71.903,838800,0.0,0.0
2019-12-27,71.903,72.108,71.716,71.92,1474300,0.0,0.0
2019-12-30,71.741,72.006,71.46,71.997,1352500,0.0,0.0
2019-12-31,72.031,72.577,71.98,72.56,1625900,0.0,0.0
2020-01-02,72.526,72.526,70.863,70.991,3278200,0.0,0.0
2020-01-03,70.905,71.229,70.538,70.675,2199100,0.0,0.0
2020-01-06,70.837,71.434,70.794,71.059,2717500,0.0,0.0
2020-01-07,71.05,71.05,70.018,70.521,2432800,0.0,0.0
2020-01-08,70.462,70.939,70.231,70.581,1548900,0.0,0.0
2020-01-09,70.411,71.238,70.402,71.136,1372100,0.0,0.0
2020-01-10,71.34,72.125,71.34,71.997,2028500,0.0,0.0
2020-01-13,72.065,72.782,71.997,72.628,1691100,0.0,0.0
2020-01-14,72.722,73.276,72.628,73.225,2317900,0.0,0.0
2020-01-15,73.524,74.829,73.481,74.479,2196900,0.0,0.0
2020-01-16,74.368,74.897,74.368,74.854,1908700,0.0,0.0
2020-01-17,74.974,75.759,74.547,75.682,2209600,0.0,0.0
2020-01-21,75.852,76.637,75.571,76.594,2227700,0.0,0.0
2020-01-22,76.228,76.987,75.614,76.722,1521400,0.0,0.0
2020-01-23,76.782,77.848,76.697,77.823,1809800,0.0,0.0
2020-01-24,77.626,78.582,77.575,78.309,2008400,0.0,0.0
2020-01-27,78.198,78.59,77.737,77.934,1727100,0.0,0.0
2020-01-28,78.061,78.539,77.686,78.292,1743600,0.0,0.0
2020-01-29,78.36,78.914,77.968,78.804,1376200,0.0,0.0
2020-01-30,78.684,79.571,78.556,79.503,1508300,0.0,0.0
2020-01-31,79.511,79.801,78.479,78.846,4749800,0.0,0.0
2020-02-03,79.017,79.128,78.343,78.821,1399200,0.0,0.0
2020-02-04,78.488,78.71,77.14,77.277,2599000,0.0,0.0
2020-02-05,77.081,77.268,76.577,77.183,2132000,0.0,0.0
2020-02-06,77.464,77.899,77.277,77.507,1286200,0.0,0.0
2020-02-07,77.712,77.814,77.123,77.26,1243900,0.0,0.0
2020-02-10,77.362,77.934,77.277,77.934,1246200,0.0,0.0
2020-02-11,77.985,78.258,77.695,77.771,940800,0.0,0.0
2020-02-12,77.43,78.198,77.294,77.84,1267100,0.0,0.0
2020-02-13,77.925,78.94,77.618,78.88,1426400,0.0,0.0
2020-02-14,79.145,80.015,79.145,79.887,1160300,0.0,0.0
2020-02-18,80.288,80.944,79.964,80.868,1628400,0.0,0.0
2020-02-19,80.893,80.97,80.433,80.433,1695000,0.0,0.0
2020-02-20,82.795,84.8,80.834,81.584,2063200,0.0,0.0
2020-02-21,81.644,82.94,81.422,81.849,2462300,0.0,0.0
2020-02-24,81.772,82.258,81.124,81.209,2160400,0.0,0.0
2020-02-25,81.294,82.028,79.401,79.648,2102400,0.0,0.0
2020-02-26,79.699,80.791,79.358,79.716,2277500,0.0,0.0
2020-02-27,79.674,80.117,76.304,76.356,2295200,0.0,0.0
2020-02-28,75.059,75.059,72.057,73.746,3405900,0.0,0.0
