Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-05-20,56.239,57.638,54.264,55.398,2266200,0.0,0.0
2022-05-23,56.229,56.317,54.626,55.349,1581800,0.0,0.0
2022-05-24,55.3,56.093,53.853,55.525,1682300,0.0,0.0
2022-05-25,55.623,58.029,55.623,57.863,1974700,0.0,0.0
2022-05-26,57.872,61.65,57.863,61.09,3260100,0.0,0.0
2022-05-27,61.021,65.167,60.63,65.128,2793800,0.0,0.0
2022-05-31,64.092,64.923,60.014,60.708,7389300,0.0,0.0
2022-06-01,61.002,62.508,60.777,62.244,2008600,0.0,0.0
2022-06-02,62.283,62.703,60.61,62.341,1758500,0.0,0.0
2022-06-03,61.862,64.366,61.725,63.73,1793500,0.0,0.0
2022-06-06,64.121,65.461,63.94,64.923,2033200,0.0,0.0
2022-06-07,64.072,65.226,63.721,65.079,2721700,0.0,0.0
2022-06-08,64.972,65.001,61.735,63.339,1922200,0.0,0.0
2022-06-09,62.84,63.036,59.809,59.857,1811000,0.0,0.0
2022-06-10,58.527,59.711,57.902,58.469,1540800,0.0,0.0
2022-06-13,56.982,57.686,53.98,54.254,2113200,0.0,0.0
2022-06-14,54.792,55.232,52.142,53.237,2330400,0.0,0.0
2022-06-15,54.469,58.239,54.45,56.914,3891700,0.0,0.0
2022-06-16,55.085,57.061,54.841,56.973,4837000,0.0,0.0
2022-06-17,57.256,58.185,54.259,56.816,6478700,0.0,0.0
2022-06-21,56.816,59.593,56.816,59.046,4363600,0.0,0.0
2022-06-22,57.97,59.095,57.564,57.902,3233400,0.0,0.0
2022-06-23,58.557,59.877,56.513,57.354,2667600,0.0,0.0
2022-06-24,57.54,59.007,56.699,57.97,6473700,0.0,0.0
2022-06-27,57.814,58.548,57.129,58.107,1718900,0.0,0.0
2022-06-28,58.518,59.564,56.552,56.797,1401700,0.0,0.0
2022-06-29,56.679,56.87,55.075,56.044,1412200,0.0,0.0
2022-06-30,55.643,57.534,55.3,55.995,2424400,0.0,0.0
2022-07-01,55.467,56.806,55.369,56.327,1531900,0.0,0.0
2022-07-05,55.887,56.102,51.721,53.726,2696000,0.0,0.0
2022-07-06,53.912,55.956,53.354,55.506,1716600,0.0,0.0
2022-07-07,56.298,58.576,56.298,57.804,1872100,0.0,0.0
2022-07-08,57.638,58.488,56.151,58.332,2096000,0.0,0.0
2022-07-11,58.332,58.811,57.119,58.518,1774700,0.0,0.0
2022-07-12,58.097,59.76,57.618,57.921,1808400,0.0,0.0
2022-07-13,56.865,58.948,56.865,58.498,1577200,0.0,0.0
2022-07-14,57.002,57.667,55.828,56.64,2608600,0.0,0.0
2022-07-15,53.746,55.394,51.477,54.43,5186100,0.0,0.0
2022-07-18,55.085,55.418,53.384,53.599,2583100,0.0,0.0
2022-07-19,54.215,54.274,52.973,53.785,2326200,0.0,0.0
2022-07-20,53.941,54.122,52.191,52.875,2803600,0.0,0.0
2022-07-21,52.67,53.643,52.132,52.963,1816800,0.0,0.0
2022-07-22,53.579,54.371,52.24,52.807,1503100,0.0,0.0
2022-07-25,52.787,53.843,52.191,53.746,1847700,0.0,0.0
2022-07-26,54.176,55.418,53.677,54.274,1993500,0.0,0.0
2022-07-27,53.814,54.528,52.983,54.303,1557200,0.0,0.0
2022-07-28,61.197,64.483,60.816,63.163,8460600,0.0,0.0
2022-07-29,62.439,65.128,62.234,64.639,3895200,0.0,0.0
2022-08-01,64.59,65.128,62.713,63.857,2735200,0.0,0.0
2022-08-02,63.857,65.314,63.554,64.385,1722900,0.0,0.0
2022-08-03,65.158,65.891,64.092,65.686,2286700,0.0,0.0
2022-08-04,64.062,66.859,64.062,65.969,2425900,0.0,0.0
2022-08-05,68.218,74.301,68.209,72.658,4216800,0.0,0.0
2022-08-08,75.308,75.915,73.313,74.213,3183600,0.0,0.0
2022-08-09,74.076,75.074,73.362,74.047,2945700,0.0,0.0
2022-08-10,74.37,75.494,73.832,75.416,2134600,0.0,0.0
2022-08-11,75.416,78.291,74.986,77.088,2540200,0.0,0.0
2022-08-12,78.03,80.018,77.432,79.842,2170800,0.141,0.0
2022-08-15,78.617,80.753,78.617,79.548,1980100,0.0,0.0
2022-08-16,79.45,80.439,79.254,79.744,1878800,0.0,0.0
2022-08-17,78.784,79.793,77.491,78.079,2502200,0.0,0.0
2022-08-18,77.804,80.474,77.804,79.94,1939600,0.0,0.0
2022-08-19,78.676,79.626,78.225,79.195,1704000,0.0,0.0
2022-08-22,79.107,79.107,77.902,78.03,1724600,0.0,0.0
2022-08-23,78.637,79.244,77.981,78.127,1065800,0.0,0.0
2022-08-24,78.039,79.171,77.696,78.735,1430200,0.0,0.0
2022-08-25,78.382,81.145,78.142,81.057,1551700,0.0,0.0
2022-08-26,81.057,81.537,78.96,79.186,1641000,0.0,0.0
2022-08-29,78.03,80.322,77.54,79.352,1191200,0.0,0.0
2022-08-30,79.92,79.92,77.373,78.069,1802800,0.0,0.0
2022-08-31,78.627,80.714,77.951,79.93,3016500,0.0,0.0
2022-09-01,79.93,81.253,79.509,80.841,2421100,0.0,0.0
2022-09-02,80.9,81.987,79.313,79.421,2232200,0.0,0.0
2022-09-06,80.038,81.017,79.43,80.586,2013300,0.0,0.0
2022-09-07,80.92,82.742,80.022,81.213,1759100,0.0,0.0
2022-09-08,81.184,84.201,81.184,84.045,2184400,0.0,0.0
2022-09-09,84.74,86.024,83.697,85.73,1905300,0.0,0.0
2022-09-12,86.758,86.856,85.681,86.337,1733800,0.0,0.0
2022-09-13,85.132,86.239,84.025,84.623,1974200,0.0,0.0
2022-09-14,84.623,86.729,84.505,86.259,3600300,0.0,0.0
2022-09-15,86.092,86.464,84.554,85.034,3631800,0.0,0.0
2022-09-16,84.848,85.093,83.166,83.829,6245600,0.0,0.0
2022-09-19,83.663,87.875,83.516,87.542,4407400,0.0,0.0
2022-09-20,86.611,88.345,85.779,85.965,4626000,0.0,0.0
2022-09-21,86.984,88.257,85.455,85.504,2155100,0.0,0.0
2022-09-22,86.21,86.21,82.908,83.643,1863300,0.0,0.0
2022-09-23,82.08,82.624,80.484,82.144,2678800,0.0,0.0
2022-09-26,81.968,83.222,79.989,81.233,1973300,0.0,0.0
2022-09-27,81.987,83.677,81.39,82.262,1777800,0.0,0.0
2022-09-28,82.399,83.79,81.488,83.29,1564300,0.0,0.0
2022-09-29,83.32,84.456,80.4,81.351,1823700,0.0,0.0
2022-09-30,81.586,82.732,80.547,81.498,3267800,0.0,0.0
2022-10-03,83.3,85.142,82.164,84.828,2026700,0.0,0.0
2022-10-04,86.504,87.645,85.387,87.522,1679100,0.0,0.0
2022-10-05,85.896,87.65,83.849,86.376,1766700,0.0,0.0
2022-10-06,86.435,88.08,84.201,84.525,1677300,0.0,0.0
2022-10-07,83.966,84.005,81.674,82.673,2017200,0.0,0.0
2022-10-10,83.222,83.888,82.222,82.996,982800,0.0,0.0
2022-10-11,82.693,83.584,80.871,81.194,1534200,0.0,0.0
2022-10-12,81.419,81.889,80.018,80.488,1878400,0.0,0.0
2022-10-13,78.921,82.605,77.687,82.115,2746500,0.0,0.0
2022-10-14,82.497,83.036,79.068,79.607,1693300,0.0,0.0
2022-10-17,81.527,84.534,81.449,83.457,1678900,0.0,0.0
2022-10-18,84.74,85.622,82.791,84.75,1598900,0.0,0.0
2022-10-19,83.359,84.476,82.84,83.947,1325800,0.0,0.0
2022-10-20,84.613,84.965,82.467,82.84,2076500,0.0,0.0
2022-10-21,82.977,85.681,81.958,85.504,1749200,0.0,0.0
2022-10-24,85.786,85.926,83.829,85.798,1325000,0.0,0.0
2022-10-25,85.72,86.758,84.985,86.357,1647200,0.0,0.0
2022-10-26,87.855,87.855,85.553,86.974,1370100,0.0,0.0
2022-10-27,87.978,91.245,87.978,91.147,3345800,0.0,0.0
2022-10-28,91.0,93.314,89.952,91.843,1958000,0.0,0.0
2022-10-31,92.225,93.479,91.475,92.617,2276600,0.0,0.0
2022-11-01,93.302,94.282,92.092,93.577,1467400,0.0,0.0
2022-11-02,92.754,94.331,91.088,91.196,1966100,0.0,0.0
2022-11-03,90.285,93.508,90.285,92.489,1484400,0.0,0.0
2022-11-04,93.155,94.253,90.858,92.401,1974300,0.0,0.0
2022-11-07,93.126,93.126,91.069,91.598,2120300,0.0,0.0
2022-11-08,87.738,91.211,84.329,85.759,4345400,0.0,0.0
2022-11-09,85.23,88.091,84.574,85.573,2241500,0.0,0.0
2022-11-10,88.659,93.89,86.406,93.204,4885600,0.0,0.0
2022-11-11,93.351,93.92,89.741,90.432,3133200,0.0,0.0
2022-11-14,90.266,92.935,90.266,92.15,1997000,0.141,0.0
2022-11-15,92.729,92.964,90.904,91.738,2537200,0.0,0.0
2022-11-16,92.533,92.739,89.56,89.952,1384600,0.0,0.0
2022-11-17,88.726,89.736,87.195,88.353,1792500,0.0,0.0
2022-11-18,88.422,91.679,88.329,91.542,2515700,0.0,0.0
2022-11-21,92.297,92.444,91.012,91.63,1744800,0.0,0.0
2022-11-22,92.778,94.544,92.317,94.456,1567600,0.0,0.0
2022-11-23,94.22,96.045,92.636,94.799,1135900,0.0,0.0
2022-11-25,94.779,95.613,94.191,95.329,631700,0.0,0.0
2022-11-28,94.259,94.77,92.601,93.023,1590100,0.0,0.0
2022-11-29,92.905,93.318,91.561,92.65,1436200,0.0,0.0
2022-11-30,92.366,95.113,91.993,94.309,3361800,0.0,0.0
2022-12-01,95.172,95.937,92.111,92.69,1748600,0.0,0.0
2022-12-02,91.237,91.728,89.324,90.305,1848700,0.0,0.0
2022-12-05,89.295,89.884,88.108,88.363,2397000,0.0,0.0
2022-12-06,88.166,89.167,88.108,89.069,1237500,0.0,0.0
2022-12-07,89.167,91.444,88.883,90.237,1237200,0.0,0.0
2022-12-08,90.59,91.233,89.216,89.687,1002400,0.0,0.0
2022-12-09,89.638,90.129,88.0,88.029,1384600,0.0,0.0
2022-12-12,88.284,89.207,87.391,89.167,1554100,0.0,0.0
2022-12-13,90.247,90.963,88.686,89.128,1629900,0.0,0.0
2022-12-14,89.815,90.551,88.186,89.138,2561600,0.0,0.0
2022-12-15,89.099,89.138,87.745,88.009,2245100,0.0,0.0
2022-12-16,86.489,86.93,84.311,86.538,3911700,0.0,0.0
2022-12-19,86.714,86.999,85.36,86.077,1238100,0.0,0.0
2022-12-20,86.342,86.459,85.483,85.91,1306600,0.0,0.0
2022-12-21,86.332,88.471,85.076,87.96,1409500,0.0,0.0
2022-12-22,87.45,87.691,84.899,85.684,1548300,0.0,0.0
2022-12-23,85.871,86.567,85.488,86.381,600700,0.0,0.0
2022-12-27,86.773,87.234,85.625,85.988,634400,0.0,0.0
2022-12-28,86.292,86.675,84.791,84.978,752000,0.0,0.0
2022-12-29,85.517,86.037,84.654,85.135,870800,0.0,0.0
2022-12-30,84.968,84.968,83.516,84.585,1343300,0.0,0.0
