Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-10-18,57.883,58.412,57.831,58.032,1975000,0.0,0.0
2017-10-19,58.129,59.24,57.935,59.24,1321000,0.0,0.0
2017-10-20,59.135,59.508,59.008,59.336,1795000,0.0,0.0
2017-10-23,59.515,59.784,59.098,59.642,1217100,0.0,0.0
2017-10-24,59.314,59.59,59.12,59.538,1384700,0.0,0.0
2017-10-25,59.195,59.351,58.554,58.897,1734400,0.0,0.0
2017-10-26,59.322,59.568,58.673,58.688,1359600,0.0,0.0
2017-10-27,58.591,59.359,58.584,59.24,966800,0.0,0.0
2017-10-30,59.143,59.478,58.986,59.329,1751100,0.0,0.0
2017-10-31,60.074,60.112,59.098,59.597,2026000,0.0,0.0
2017-11-01,59.724,59.724,58.889,58.949,1378300,0.0,0.0
2017-11-02,59.061,59.195,58.613,58.941,1851500,0.0,0.0
2017-11-03,58.763,59.672,58.763,59.277,1185900,0.0,0.0
2017-11-06,59.314,59.433,58.763,58.777,927100,0.0,0.0
2017-11-07,58.867,59.404,58.651,59.187,1647100,0.0,0.0
2017-11-08,59.105,59.955,59.105,59.784,2393100,0.0,0.0
2017-11-09,59.62,59.903,59.135,59.888,1377400,0.0,0.0
2017-11-10,59.575,59.814,59.269,59.679,1232100,0.0,0.0
2017-11-13,59.769,60.492,59.754,60.455,1096100,0.0,0.0
2017-11-14,60.358,61.722,60.171,61.603,2575500,0.0,0.0
2017-11-15,61.782,62.154,60.887,61.006,1554900,0.0,0.0
2017-11-16,61.014,61.133,60.745,60.939,1384300,0.0,0.0
2017-11-17,60.73,60.962,60.201,60.298,1574300,0.0,0.0
2017-11-20,60.261,60.395,59.925,59.955,1342600,0.0,0.0
2017-11-21,60.022,60.119,59.776,59.799,1464800,0.0,0.0
2017-11-22,59.799,59.963,59.426,59.746,1158000,0.0,0.0
2017-11-24,59.97,60.484,59.896,60.045,567600,0.0,0.0
2017-11-27,60.097,60.395,59.888,60.246,918200,0.0,0.0
2017-11-28,60.417,60.648,60.276,60.484,1356600,0.0,0.0
2017-11-29,60.358,60.842,60.149,60.686,1354800,0.0,0.0
2017-11-30,60.648,61.006,60.38,60.581,2391800,0.0,0.0
2017-12-01,60.917,61.096,59.992,60.201,1600900,0.0,0.0
2017-12-04,60.186,60.522,59.739,59.828,1608200,0.0,0.0
2017-12-05,59.463,59.463,51.539,52.18,17110000,0.0,0.0
2017-12-06,51.032,52.18,50.54,51.226,10027600,0.0,0.0
2017-12-07,51.383,53.88,50.883,53.5,7682400,0.0,0.0
2017-12-08,53.604,54.648,53.105,53.522,5823900,0.0,0.0
2017-12-11,53.44,54.588,53.41,54.402,3808000,0.0,0.0
2017-12-12,51.942,52.307,50.153,51.122,10717400,0.0,0.0
2017-12-13,51.755,52.553,51.181,52.031,4615800,0.0,0.0
2017-12-14,51.316,51.927,51.181,51.651,4087600,0.0,0.0
2017-12-15,51.8,52.479,51.778,51.964,4531700,0.0,0.0
2017-12-18,52.195,52.911,52.195,52.888,3687100,0.0,0.0
2017-12-19,52.859,53.008,51.875,52.069,4518900,0.0,0.0
2017-12-20,52.031,52.24,50.622,50.913,6041500,0.0,0.0
2017-12-21,49.34,49.571,46.716,47.193,9494500,0.0,0.0
2017-12-22,47.641,48.736,47.536,48.625,4807700,0.0,0.0
2017-12-26,48.64,48.677,47.7,47.738,2666500,0.0,0.0
2017-12-27,47.738,48.341,47.663,48.006,2085400,0.0,0.0
2017-12-28,48.243,48.348,47.648,48.115,1964400,0.605,0.0
2017-12-29,48.235,48.348,47.551,47.588,2125600,0.0,0.0
2018-01-02,47.882,47.882,47.099,47.596,2387200,0.0,0.0
2018-01-03,47.566,47.957,46.919,47.22,3595400,0.0,0.0
2018-01-04,47.287,47.633,46.798,46.873,3970900,0.0,0.0
2018-01-05,47.129,47.505,46.678,47.393,3719800,0.0,0.0
2018-01-08,47.34,48.371,47.22,48.311,3473900,0.0,0.0
2018-01-09,48.318,48.416,47.566,47.799,5086100,0.0,0.0
2018-01-10,47.867,47.942,47.039,47.287,3587100,0.0,0.0
2018-01-11,47.536,47.724,46.655,46.896,2945300,0.0,0.0
2018-01-12,46.761,47.317,46.091,46.219,3170600,0.0,0.0
2018-01-16,46.286,46.505,45.632,46.151,5043900,0.0,0.0
2018-01-17,46.354,46.625,46.031,46.437,3045500,0.0,0.0
2018-01-18,46.407,47.137,46.347,46.595,3359000,0.0,0.0
2018-01-19,46.557,47.099,46.234,46.745,3222100,0.0,0.0
2018-01-22,46.919,47.092,46.505,46.761,2595200,0.0,0.0
2018-01-23,46.783,47.22,46.535,46.685,2948800,0.0,0.0
2018-01-24,46.745,46.753,46.294,46.429,3296100,0.0,0.0
2018-01-25,46.429,47.016,46.377,46.964,2682800,0.0,0.0
2018-01-26,47.212,47.287,46.339,47.001,2638300,0.0,0.0
2018-01-29,46.783,47.776,46.58,46.964,3377400,0.0,0.0
2018-01-30,46.956,47.393,46.806,47.031,2668000,0.0,0.0
2018-01-31,47.046,47.302,46.113,47.054,8259700,0.0,0.0
2018-02-01,46.994,50.839,46.301,46.46,8274400,0.0,0.0
2018-02-02,46.249,46.618,46.023,46.354,4418200,0.0,0.0
2018-02-05,46.234,46.625,45.398,45.534,5521000,0.0,0.0
2018-02-06,45.082,45.76,44.217,45.421,4053800,0.0,0.0
2018-02-07,45.256,45.88,44.812,44.917,3077500,0.0,0.0
2018-02-08,44.774,44.864,43.668,43.698,3765700,0.0,0.0
2018-02-09,44.006,44.608,43.367,44.352,4457700,0.0,0.0
2018-02-12,44.435,45.436,44.164,45.195,2853600,0.0,0.0
2018-02-13,44.894,45.466,44.684,45.278,2338300,0.0,0.0
2018-02-14,45.015,45.165,44.526,44.578,2033400,0.0,0.0
2018-02-15,44.947,45.24,44.541,45.218,2878700,0.0,0.0
2018-02-16,45.18,46.181,45.18,45.94,4010100,0.0,0.0
2018-02-20,45.76,45.842,45.045,45.383,2635600,0.0,0.0
2018-02-21,45.414,45.639,44.435,44.465,3382600,0.0,0.0
2018-02-22,44.646,45.293,44.3,44.955,2882500,0.0,0.0
2018-02-23,46.655,47.077,45.827,46.783,3884400,0.0,0.0
2018-02-26,46.708,46.776,46.128,46.369,2903000,0.0,0.0
2018-02-27,46.347,47.122,45.782,45.79,3497700,0.0,0.0
2018-02-28,45.993,46.166,45.414,45.594,3906200,0.0,0.0
2018-03-01,45.639,46.384,45.338,45.737,3417100,0.0,0.0
2018-03-02,45.684,46.128,44.428,44.842,3112900,0.0,0.0
2018-03-05,44.706,45.782,44.488,45.654,2790700,0.0,0.0
2018-03-06,45.519,45.609,44.744,45.203,2319700,0.0,0.0
2018-03-07,45.308,45.624,44.247,44.48,2400400,0.0,0.0
2018-03-08,44.413,45.037,44.315,44.819,1716000,0.0,0.0
2018-03-09,44.781,44.857,44.353,44.684,2594500,0.0,0.0
2018-03-12,44.608,45.451,44.593,45.301,2155800,0.0,0.0
2018-03-13,45.075,47.363,44.488,46.7,5551100,0.0,0.0
2018-03-14,46.971,48.672,46.971,48.017,7544100,0.0,0.0
2018-03-15,48.025,48.687,47.814,48.16,5951900,0.0,0.0
2018-03-16,48.288,49.026,47.972,49.026,9180800,0.0,0.0
2018-03-19,48.973,49.116,47.972,48.183,3397000,0.0,0.0
2018-03-20,48.235,48.484,46.896,47.212,4268900,0.0,0.0
2018-03-21,47.242,47.4,46.482,46.602,1911500,0.0,0.0
2018-03-22,46.572,48.183,46.572,47.347,3191400,0.0,0.0
2018-03-23,47.453,47.874,46.7,46.776,2949300,0.0,0.0
2018-03-26,46.964,47.062,46.256,46.663,2684000,0.0,0.0
2018-03-27,46.663,47.995,46.444,47.521,2216600,0.0,0.0
2018-03-28,47.866,48.17,47.441,47.919,2537600,0.605,0.0
2018-03-29,47.897,48.451,47.767,48.368,2719200,0.0,0.0
2018-04-02,48.466,48.71,47.585,47.942,2237100,0.0,0.0
2018-04-03,47.889,48.216,47.175,47.95,1403000,0.0,0.0
2018-04-04,47.851,48.056,47.213,47.935,1991500,0.0,0.0
2018-04-05,47.988,48.535,47.547,48.368,1579400,0.0,0.0
2018-04-06,48.398,48.618,48.049,48.155,2370000,0.0,0.0
2018-04-09,48.041,48.52,47.874,48.216,1413500,0.0,0.0
2018-04-10,48.155,48.406,47.616,47.767,1813600,0.0,0.0
2018-04-11,47.707,48.087,47.669,47.95,1230400,0.0,0.0
2018-04-12,47.965,48.307,47.562,47.745,2728000,0.0,0.0
2018-04-13,47.866,48.474,47.866,48.201,3985700,0.0,0.0
2018-04-16,48.345,49.173,48.094,48.968,1819800,0.0,0.0
2018-04-17,49.105,49.644,48.618,49.553,3242300,0.0,0.0
2018-04-18,49.606,50.009,49.219,49.226,1765800,0.0,0.0
2018-04-19,49.12,49.165,48.512,49.097,1686500,0.0,0.0
2018-04-20,49.249,49.295,48.542,48.717,1387500,0.0,0.0
2018-04-23,48.755,48.998,48.421,48.626,1448600,0.0,0.0
2018-04-24,48.831,50.601,48.565,49.211,2426800,0.0,0.0
2018-04-25,49.173,49.454,48.778,49.264,1342700,0.0,0.0
2018-04-26,49.302,49.599,48.816,49.553,1155500,0.0,0.0
2018-04-27,49.401,50.07,49.302,49.986,1428400,0.0,0.0
2018-04-30,50.146,50.222,49.713,49.781,1153200,0.0,0.0
2018-05-01,49.849,50.001,49.545,49.781,1389800,0.0,0.0
2018-05-02,48.284,49.507,48.056,48.345,2483800,0.0,0.0
2018-05-03,48.216,48.216,47.517,48.033,2168700,0.0,0.0
2018-05-04,48.193,48.672,48.087,48.39,973500,0.0,0.0
2018-05-07,48.284,48.428,47.851,47.935,1022300,0.0,0.0
2018-05-08,47.691,47.783,46.271,46.43,2383100,0.0,0.0
2018-05-09,46.377,46.476,45.762,45.906,1461700,0.0,0.0
2018-05-10,46.339,46.901,46.172,46.886,1821400,0.0,0.0
2018-05-11,47.061,47.479,46.879,47.327,1878900,0.0,0.0
2018-05-14,47.243,47.494,47.084,47.357,1864900,0.0,0.0
2018-05-15,47.076,47.289,46.59,46.765,1936200,0.0,0.0
2018-05-16,46.863,46.977,46.575,46.666,1601600,0.0,0.0
2018-05-17,46.704,46.97,46.4,46.514,2092000,0.0,0.0
2018-05-18,46.521,46.757,45.959,46.537,1868000,0.0,0.0
2018-05-21,46.666,46.841,46.248,46.78,1299200,0.0,0.0
2018-05-22,46.818,47.266,46.734,47.015,1118000,0.0,0.0
2018-05-23,47.084,47.494,46.962,47.372,1167600,0.0,0.0
2018-05-24,47.243,47.699,47.046,47.578,1269900,0.0,0.0
2018-05-25,47.661,48.147,47.471,47.851,1450500,0.0,0.0
2018-05-29,47.57,47.828,47.091,47.327,1621100,0.0,0.0
2018-05-30,47.061,47.388,46.453,47.312,2706600,0.0,0.0
2018-05-31,47.334,47.616,46.977,47.228,2303400,0.0,0.0
2018-06-01,47.137,47.137,45.99,46.225,2244800,0.0,0.0
2018-06-04,46.415,46.81,46.233,46.339,2044600,0.0,0.0
2018-06-05,46.293,46.521,45.876,46.043,1745600,0.0,0.0
2018-06-06,46.066,46.066,44.675,44.751,1828800,0.0,0.0
2018-06-07,44.789,46.02,44.759,45.374,1895200,0.0,0.0
2018-06-08,45.45,45.541,45.108,45.291,1118800,0.0,0.0
2018-06-11,44.744,45.23,44.523,44.782,1932200,0.0,0.0
2018-06-12,44.789,45.443,44.751,45.23,2027300,0.0,0.0
2018-06-13,45.237,45.648,45.017,45.199,2109000,0.0,0.0
2018-06-14,45.359,45.838,45.177,45.739,1417200,0.0,0.0
2018-06-15,45.792,45.997,45.313,45.921,2789800,0.0,0.0
2018-06-18,45.731,46.149,45.617,45.959,1497400,0.0,0.0
2018-06-19,45.959,46.461,45.655,46.02,1947900,0.0,0.0
2018-06-20,46.195,46.195,45.8,45.929,999900,0.0,0.0
2018-06-21,45.853,46.339,45.678,46.096,1721500,0.0,0.0
2018-06-22,46.21,46.939,45.967,46.879,3907300,0.0,0.0
2018-06-25,46.871,47.456,46.803,47.342,2263400,0.0,0.0
2018-06-26,47.19,47.752,47.137,47.578,2514000,0.0,0.0
2018-06-27,47.479,47.919,47.365,47.798,1714400,0.0,0.0
2018-06-28,47.919,48.413,47.798,48.231,2298400,0.0,0.0
2018-06-29,48.227,48.787,47.951,48.534,1990000,0.605,0.0
2018-07-02,48.511,49.017,48.219,48.979,1706100,0.0,0.0
2018-07-03,48.964,49.723,48.687,49.385,2407000,0.0,0.0
2018-07-05,49.477,50.091,49.178,50.076,1835400,0.0,0.0
2018-07-06,50.114,51.042,50.083,50.828,2328100,0.0,0.0
2018-07-09,50.828,50.828,49.324,49.454,2241000,0.0,0.0
2018-07-10,48.987,50.053,48.841,49.853,2331500,0.0,0.0
2018-07-11,50.076,50.482,49.892,50.383,1706400,0.0,0.0
2018-07-12,50.352,50.459,49.884,50.375,1679700,0.0,0.0
2018-07-13,50.413,50.521,50.068,50.352,1226900,0.0,0.0
2018-07-16,50.183,50.498,49.915,50.367,1158800,0.0,0.0
2018-07-17,50.176,50.482,50.176,50.283,811900,0.0,0.0
2018-07-18,50.237,50.383,49.754,50.007,1329800,0.0,0.0
2018-07-19,50.06,50.874,50.06,50.498,1721700,0.0,0.0
2018-07-20,50.275,50.344,49.593,49.907,1907800,0.0,0.0
2018-07-23,49.976,50.153,49.477,49.899,1169100,0.0,0.0
2018-07-24,49.823,51.157,49.125,50.674,4306500,0.0,0.0
2018-07-25,50.697,51.694,50.597,51.265,2486100,0.0,0.0
2018-07-26,51.702,52.492,51.38,52.193,1949500,0.0,0.0
2018-07-27,51.832,52.346,50.858,51.019,2351000,0.0,0.0
2018-07-30,51.05,51.05,50.03,50.383,1346300,0.0,0.0
2018-07-31,50.636,51.165,50.375,51.111,2755200,0.0,0.0
2018-08-01,50.72,50.95,49.784,50.689,2456800,0.0,0.0
